gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureCategory_Loyal,TenureCategory_New
1,0,0,1,-0.30015585439803716,1,0,-1.4720846792650797,-0.8041329623861093,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,1,1,1.002895784642934,1,1,0.32249628012748155,0.7666539611197558,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,1,-0.9516816739185228,1,0,0.023399453562054678,-0.7145124605671967,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1,-0.38159658183809786,1,0,-0.3421633344623559,-0.42799174292939285,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1.125056875803025,1,1,1.020388875446811,1.527766006123722,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,1,1,0.5549717837226001,1,0,-0.27569737300337216,0.12297567711988194,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-1.0331224013585834,0,1,-0.8074250646752421,-0.8778601732420619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1.5322605130033284,1,1,1.1200878176352864,2.0204580259754774,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.758573602322752,1,1,0.5218941645044328,0.8099190309633688,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0.9621754209229036,1,0,-0.4086292959213397,0.32561513689762,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,0,0,0.5549717837226001,1,0,1.4524176249302052,1.1573640306258521,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.1552834925186746,1,0,-1.5053176599945715,-0.9661562341473944,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,1,0,0,-0.9924020376385531,0,1,-1.1729878526996527,-0.9096467551679817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0.43281069256250915,1,1,0.987155894717319,0.8275782431444353,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,-0.30015585439803716,1,0,-1.5053176599945715,-0.8257654973079157,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,0,0.9621754209229036,1,1,1.1865537790942702,1.5039260696792822,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2367242199587352,1,1,-1.5053176599945715,-0.9904376508963608,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,1,1,0,0.6364125111626608,1,1,0.8874569525288434,0.922055028313141,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-0.62591876415828,1,1,0.18956435720951403,-0.4743471749046924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.6364125111626608,1,1,0.6215931066929083,0.7088200412267631,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1,1,0,0,0.758573602322752,1,1,1.0868548369057947,1.1617788336711188,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,0,1,1,-0.9109613101984924,1,1,-1.4720846792650797,-0.9109711960815616,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,1,0,0,-0.4223169455581282,1,1,0.32249628012748155,-0.2602292272092611,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.46303730927815856,1,1,0.6548260874224002,-0.2403626135055613,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1.5729808767233588,1,0,-1.5053176599945715,-0.38207779125861996,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,1,1,-0.38159658183809786,1,0,-1.5053176599945715,-0.8147284896947492,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.5729808767233588,1,1,1.6185825285776645,2.5038789594321726,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,0,1,0.10704778280226633,1,0,-0.47509525738032343,-0.2765639984767476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-1.2367242199587352,1,0,-1.5053176599945715,-0.9842569266329876,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,1,0.28926329939798967,-0.9493799825753813,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,-0.9516816739185228,1,1,0.023399453562054678,-0.7454160818840632,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,-0.6666391278783103,1,0,0.5218941645044328,-0.4240184201886529,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-0.9924020376385531,1,1,0.987155894717319,-0.6796355165095904,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.35136996512244845,1,1,0.455428203045449,0.41037935536673925,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,1,1.0436161483629645,1,0,0.2227973379390059,0.8602477856794083,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,-0.5851984004382496,0,0,-0.608027180298291,-0.6487318951927241,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,1.5729808767233588,0,0,-0.3753963151918478,0.7092615215312897,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.1552834925186746,1,0,0.023399453562054678,-0.8968438263367084,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,1.5729808767233588,1,1,1.1533207983647784,2.0615156942964568,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,1.6137012404433893,1,1,1.5853495478481727,2.609392752214045,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,0.3920903288424788,1,0,0.6548260874224002,0.5693122649963377,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,1,1,0,1.6137012404433893,1,1,0.6548260874224002,1.7039166476298604,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-0.62591876415828,1,0,-1.5053176599945715,-0.8835994172009085,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-0.9516816739185228,1,0,-1.4720846792650797,-0.9021415899910283,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-0.21871512695797646,1,0,0.15633137648002218,-0.1564813556454954,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
1,0,0,1,-0.8295205827584317,1,0,-1.4388516985355877,-0.9034660309046083,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,1,-1.0331224013585834,0,1,-1.0068229490521934,-0.8840408975054352,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,1.4508197855632678,1,0,-0.30893035373286404,0.6916023093502233,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,1,1,1.6137012404433893,1,1,0.8209909910698596,1.8394511011195458,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,0.14776814652229667,1,0,-1.3059197756176202,-0.5966372192585779,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.47353105628253944,0,1,-0.3753963151918478,0.041301820782449386,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1,0,0,0,-0.7888002190384014,1,1,0.8874569525288434,-0.5061337568306121,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,1.4915401492832983,1,1,0.6548260874224002,1.587807327539348,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
0,0,0,0,-1.2774445836787656,1,1,0.18956435720951403,-0.9763102811515076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.9214550572028734,1,1,0.4221952223159572,0.9609052951114874,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-1.0738427650786138,1,1,0.8874569525288434,-0.8063403639087426,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,-0.055833672077855064,1,1,1.0536218561763027,0.26292493365483394,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1.2064976032430856,1,0,0.15633137648002218,0.863338147811095,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0.35572926085697343,-0.9741028796288743,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,-0.7073594915983407,1,1,0.32249628012748155,-0.5070167174396655,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,0,1.247217966963116,1,0,0.5218941645044328,1.217846832346005,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,-0.9516816739185228,1,1,0.32249628012748155,-0.6968532483861303,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,-0.9924020376385531,1,0,-1.5053176599945715,-0.9396674158757947,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,1,1.1865537790942702,-0.9630658720157078,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.880734693482843,1,0,0.8209909910698596,1.1423537002719457,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,1,1,0.43281069256250915,1,0,0.35572926085697343,0.4293630084613857,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,1.4508197855632678,1,1,1.286252721282746,2.1158177717532363,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.6137012404433893,1,0,0.1230983957505303,1.1507418260579523,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1,1,1,0,1.1657772395230555,1,1,0.6880590681518921,1.3109991766011306,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,1.2879383306831464,0,0,-0.5747941995687991,0.38212461587703284,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.30015585439803716,1,1,0.6548260874224002,-0.08540302661670275,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1.6137012404433893,1,0,0.1230983957505303,1.1361729760085724,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.0738427650786138,1,1,1.1200878176352864,-0.7599849319334431,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1.002895784642934,1,0,-0.30893035373286404,0.3927201431856727,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,1,0,1.5729808767233588,1,0,0.5551271452339247,1.6081154215475746,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.62591876415828,0,1,-0.5083282381098153,-0.6381363678840842,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.1960038562387048,1,0,0.6880590681518921,-0.8941949445095484,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,-0.9924020376385531,1,1,1.286252721282746,-0.6332800845342909,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,-0.2594354906780068,1,0,-1.5053176599945715,-0.7754367425918762,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1.6137012404433893,1,1,1.0868548369057947,2.012952860798524,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.38159658183809786,1,0,-0.3421633344623559,-0.4681664506413191,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1.6137012404433893,1,0,-1.3059197756176202,-0.18297017391709516,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0,0,0,-0.8702409464784621,1,0,-1.4720846792650797,-0.898609747554815,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1.5729808767233588,1,0,-1.5053176599945715,-0.3944392397853665,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,1,1,0,-1.1960038562387048,1,1,0.987155894717319,-0.8840408975054352,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1.6137012404433893,1,1,1.3859516634712215,2.3325846012758276,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.1960038562387048,1,0,-1.5053176599945715,-0.9842569266329876,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1,0,1,1,-0.9924020376385531,1,1,-0.44186227665083155,-0.8239995760898091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-1.0331224013585834,0,1,-1.3391527563471122,-0.9414333370939013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1.0436161483629645,1,0,0.18956435720951403,0.7798983702555558,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.5549717837226001,1,1,-1.5053176599945715,-0.5979616601721579,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.5729808767233588,1,1,0.8542239717993515,1.7471817174734732,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.0331224013585834,1,0,-1.372385737076604,-0.9308378097852614,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,1,1,0.22920887396235737,1,0,-1.4720846792650797,-0.6624177846330507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,1,1,-0.7888002190384014,0,0,-0.8074250646752421,-0.7467405227976431,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,1,0,-1.1960038562387048,1,1,0.5218941645044328,-0.9083223142544016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,1,1.1657772395230555,1,1,-1.3391527563471122,-0.3224779501475205,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,0,0,-0.13727439951791576,1,1,0.35572926085697343,-0.01697357941507006,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1,0,1,1,1.5729808767233588,1,1,0.18956435720951403,1.1882676519427184,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,1,0,0,-0.9516816739185228,1,1,1.1865537790942702,-0.6019349829128978,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-0.9924020376385531,1,1,0.18956435720951403,-0.763958254674183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,-0.6666391278783103,1,0,-1.4720846792650797,-0.8654987247153154,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,1,0.6880590681518921,-0.9696880765836077,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,-1.1960038562387048,1,1,-1.4720846792650797,-0.9846984069375142,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0,1,1,-0.9109613101984924,1,1,0.7877580103403677,-0.5970786995631046,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-0.9109613101984924,1,1,1.020388875446811,-0.625333439052811,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.10704778280226633,1,1,-0.07629948862642094,-0.02933502794181661,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-0.9109613101984924,1,1,1.3194857020122377,-0.5299736932750518,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,1.125056875803025,1,0,0.3889622415864653,0.9984311209962536,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0.18848851024232702,1,1,0.9206899332583353,0.5004413374901784,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,1.2879383306831464,1,0,0.8542239717993515,1.477878731712209,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,1.2879383306831464,1,0,-1.3391527563471122,-0.28230324243559424,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,1,1,0,0.5142514200025698,1,1,0.721292048881384,0.6973415533090699,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,1,-1.1960038562387048,1,0,0.8874569525288434,-0.8937534642050218,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.18848851024232702,1,1,-0.20923141154438843,-0.03463279159613656,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,-0.748079855318371,1,0,-0.17599843081489655,-0.6663911073737906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1,0,1,1,-0.5444780367182193,1,0,-1.5053176599945715,-0.8553446777112022,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,1,-0.46303730927815856,1,0,-1.5053176599945715,-0.8319462215712891,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-1.0331224013585834,1,0,-1.4720846792650797,-0.9467311007482213,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,-0.62591876415828,1,1,0.6880590681518921,-0.36662598060018675,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,0.8400143297628127,1,0,0.15633137648002218,0.6200825000169039,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.10704778280226633,0,0,-1.3391527563471122,-0.6487318951927241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.26992923768238775,1,0,-1.4720846792650797,-0.6425511709293508,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,0,0,-0.8295205827584317,0,0,-1.0068229490521934,-0.8120796078675893,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0.47353105628253944,1,0,0.1230983957505303,0.2986848383214936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1.0436161483629645,1,1,-1.5053176599945715,-0.5502817872832784,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1.4100994218432374,1,1,-1.3059197756176202,-0.21696415736564817,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.1552834925186746,1,1,0.4886611837749409,-0.867264645933422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,0,1.5729808767233588,1,0,0.6548260874224002,1.6222427912924278,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.0331224013585834,1,1,0.455428203045449,-0.7767611835054562,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.22920887396235737,1,0,0.6548260874224002,0.3997838280580993,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,1,-1.4720846792650797,-0.42181101866601955,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,1,1,0,-1.2367242199587352,1,0,0.18956435720951403,-0.9449651795301146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0.10704778280226633,0,0,-0.8074250646752421,-0.3966466413079998,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,1.5729808767233588,1,1,1.3527186827417297,2.3131594678766545,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1,0,1,1,1.5729808767233588,1,0,0.8209909910698596,1.8434244238602857,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,1.4508197855632678,1,1,0.6880590681518921,1.5074579121154956,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,1,-0.8702409464784621,1,1,0.4886611837749409,-0.6240089981392309,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.015113308357824713,1,1,1.2197867598237622,0.4646814328235187,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,1.4508197855632678,1,1,0.2560303186684978,1.1794380458521854,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,1.002895784642934,1,0,-1.4720846792650797,-0.5105485598758788,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,1,1,0.5142514200025698,1,1,-1.3391527563471122,-0.5048093159170322,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1,1,0,-0.055833672077855064,1,1,0.8542239717993515,0.24438276086471414,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9873472887646743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,-0.2594354906780068,1,1,1.020388875446811,0.09516241793470222,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,-0.5037576729981889,1,1,1.3527186827417297,-0.01873950063317671,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.2594354906780068,1,0,-0.10953246935591282,-0.3092335410117206,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,-1.1552834925186746,1,0,-0.3421633344623559,-0.9034660309046083,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0.10704778280226633,1,1,1.1533207983647784,0.5618070998193845,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0,-0.8295205827584317,1,1,1.1200878176352864,-0.5392447796701118,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,1,-1.2774445836787656,1,1,-0.5083282381098153,-0.9855813675465676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.8702409464784621,1,1,0.987155894717319,-0.5661750782462383,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-1.0738427650786138,0,1,-0.5747941995687991,-0.872562409587742,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.9214550572028734,1,0,-1.4720846792650797,-0.4875915840404923,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
